MAGID	SampleName	Age	Total	EggNOG	Unknow5
Sg_G32_10	G32	106	2103	2022	199
Sg_G32_11	G32	106	1557	1444	60
Sg_G32_12	G32	106	1671	1431	42
Sg_G32_1	G32	106	1724	1525	36
Sg_G32_2	G32	106	1456	1376	57
Sg_G32_3	G32	106	1781	1702	131
Sg_G32_4	G32	106	2325	2232	142
Sg_G32_5	G32	106	1359	1315	62
Sg_G32_6	G32	106	2017	1911	80
Sg_G32_7	G32	106	1322	1163	34
Sg_G32_8	G32	106	1510	1459	77
Sg_G32_9	G32	106	1825	1719	84
Sg_G33_10	G33	35	1828	1685	96
Sg_G33_11	G33	35	3240	3171	166
Sg_G33_12	G33	35	1663	1579	76
Sg_G33_13	G33	35	1666	1606	118
Sg_G33_14	G33	35	2012	1950	66
Sg_G33_15	G33	35	1371	1284	56
Sg_G33_16	G33	35	1724	1623	67
Sg_G33_17	G33	35	5141	4987	242
Sg_G33_18	G33	35	2264	2166	135
Sg_G33_19	G33	35	1832	1733	73
Sg_G33_1	G33	35	1061	1045	23
Sg_G33_20	G33	35	2570	2381	325
Sg_G33_21	G33	35	1366	1314	31
Sg_G33_22	G33	35	1865	1818	129
Sg_G33_23	G33	35	1972	1881	88
Sg_G33_24	G33	35	2754	2589	200
Sg_G33_25	G33	35	1641	1549	63
Sg_G33_26	G33	35	2360	2282	104
Sg_G33_27	G33	35	2159	1964	150
Sg_G33_28	G33	35	1839	1766	80
Sg_G33_29	G33	35	1269	1209	52
Sg_G33_2	G33	35	1710	1544	35
Sg_G33_30	G33	35	1328	1314	40
Sg_G33_31	G33	35	1832	1731	69
Sg_G33_32	G33	35	1390	1339	64
Sg_G33_33	G33	35	1355	1307	31
Sg_G33_3	G33	35	1431	1291	25
Sg_G33_4	G33	35	1816	1727	82
Sg_G33_5	G33	35	1765	1599	37
Sg_G33_6	G33	35	1845	1773	88
Sg_G33_7	G33	35	1750	1664	125
Sg_G33_8	G33	35	1833	1729	90
Sg_G33_9	G33	35	2912	2787	188
Sg_G37_10	G37	67	2215	2112	141
Sg_G37_11	G37	67	1595	1491	95
Sg_G37_12	G37	67	3697	3495	211
Sg_G37_13	G37	67	2067	2010	99
Sg_G37_14	G37	67	2161	2019	135
Sg_G37_15	G37	67	1984	1859	90
Sg_G37_16	G37	67	2703	2602	171
Sg_G37_17	G37	67	1910	1814	70
Sg_G37_18	G37	67	2116	1886	94
Sg_G37_19	G37	67	2034	1883	99
Sg_G37_1	G37	67	1910	1771	60
Sg_G37_20	G37	67	2322	2209	111
Sg_G37_21	G37	67	2371	2016	138
Sg_G37_22	G37	67	2901	2666	247
Sg_G37_23	G37	67	2401	2275	168
Sg_G37_24	G37	67	1803	1624	64
Sg_G37_25	G37	67	2112	1936	116
Sg_G37_26	G37	67	2197	2119	191
Sg_G37_27	G37	67	2521	2176	139
Sg_G37_28	G37	67	1981	1895	112
Sg_G37_29	G37	67	3034	2930	224
Sg_G37_2	G37	67	2590	2488	177
Sg_G37_30	G37	67	3626	3603	47
Sg_G37_31	G37	67	2021	1906	69
Sg_G37_32	G37	67	3013	2944	131
Sg_G37_33	G37	67	1178	1150	23
Sg_G37_34	G37	67	2110	1981	106
Sg_G37_35	G37	67	1933	1847	93
Sg_G37_36	G37	67	2825	2663	217
Sg_G37_38	G37	67	1747	1568	67
Sg_G37_39	G37	67	3552	3414	325
Sg_G37_3	G37	67	1460	1068	43
Sg_G37_40	G37	67	1990	1785	75
Sg_G37_41	G37	67	1849	1547	76
Sg_G37_42	G37	67	5316	5254	87
Sg_G37_43	G37	67	1786	1667	143
Sg_G37_44	G37	67	3217	3000	192
Sg_G37_45	G37	67	3287	3046	285
Sg_G37_46	G37	67	1808	1674	80
Sg_G37_47	G37	67	2213	2119	141
Sg_G37_48	G37	67	2659	2448	211
Sg_G37_49	G37	67	2674	2355	173
Sg_G37_4	G37	67	3897	3512	310
Sg_G37_50	G37	67	2421	2206	269
Sg_G37_51	G37	67	2778	2510	210
Sg_G37_52	G37	67	1941	1833	133
Sg_G37_53	G37	67	2406	2169	214
Sg_G37_54	G37	67	2331	2223	132
Sg_G37_55	G37	67	2918	2801	125
Sg_G37_56	G37	67	2083	1880	105
Sg_G37_58	G37	67	2140	1929	91
Sg_G37_59	G37	67	2849	2452	241
Sg_G37_5	G37	67	2622	2308	92
Sg_G37_6	G37	67	1342	1295	81
Sg_G37_7	G37	67	2254	2064	105
Sg_G37_8	G37	67	1877	1688	66
Sg_G37_9	G37	67	2977	2843	199
Sg_G39_10	G39	73	2675	2545	252
Sg_G39_11	G39	73	3204	2842	242
Sg_G39_12	G39	73	2570	2397	158
Sg_G39_13	G39	73	2119	2021	129
Sg_G39_14	G39	73	2160	1974	145
Sg_G39_15	G39	73	1327	977	36
Sg_G39_16	G39	73	2196	2048	117
Sg_G39_17	G39	73	2510	2385	164
Sg_G39_18	G39	73	2814	2547	214
Sg_G39_19	G39	73	2408	2239	130
Sg_G39_1	G39	73	2680	2637	116
Sg_G39_20	G39	73	1899	1824	119
Sg_G39_21	G39	73	2555	2424	176
Sg_G39_22	G39	73	2578	2316	161
Sg_G39_23	G39	73	3567	3330	296
Sg_G39_24	G39	73	1393	1304	60
Sg_G39_25	G39	73	2209	2166	70
Sg_G39_26	G39	73	1872	1807	118
Sg_G39_27	G39	73	1454	1382	59
Sg_G39_28	G39	73	1800	1647	110
Sg_G39_29	G39	73	2241	2130	160
Sg_G39_2	G39	73	2643	2429	201
Sg_G39_30	G39	73	2037	1858	88
Sg_G39_31	G39	73	1553	1465	60
Sg_G39_32	G39	73	1921	1805	89
Sg_G39_33	G39	73	2502	2407	139
Sg_G39_34	G39	73	2103	1989	85
Sg_G39_35	G39	73	1950	1825	88
Sg_G39_36	G39	73	1879	1667	116
Sg_G39_37	G39	73	1973	1896	118
Sg_G39_38	G39	73	2529	2450	159
Sg_G39_39	G39	73	2772	2612	111
Sg_G39_3	G39	73	2059	1834	82
Sg_G39_40	G39	73	1911	1884	53
Sg_G39_41	G39	73	2840	2714	139
Sg_G39_42	G39	73	1314	1244	41
Sg_G39_43	G39	73	1453	1391	55
Sg_G39_44	G39	73	1811	1713	57
Sg_G39_45	G39	73	4292	3891	333
Sg_G39_46	G39	73	2187	2106	93
Sg_G39_47	G39	73	2078	1969	156
Sg_G39_48	G39	73	2122	1993	101
Sg_G39_4	G39	73	1351	1295	53
Sg_G39_5	G39	73	1773	1651	67
Sg_G39_6	G39	73	2447	2360	119
Sg_G39_7	G39	73	4330	4247	141
Sg_G39_8	G39	73	1645	1614	71
Sg_G39_9	G39	73	2899	2805	191
Sg_G42_10	G42	103	2000	1882	100
Sg_G42_11	G42	103	1849	1732	87
Sg_G42_12	G42	103	1687	1621	178
Sg_G42_13	G42	103	1957	1916	107
Sg_G42_14	G42	103	1825	1755	88
Sg_G42_15	G42	103	1983	1904	98
Sg_G42_16	G42	103	2009	1886	102
Sg_G42_17	G42	103	1761	1661	87
Sg_G42_18	G42	103	1689	1622	65
Sg_G42_19	G42	103	2036	1924	95
Sg_G42_1	G42	103	1790	1687	69
Sg_G42_20	G42	103	2517	2428	137
Sg_G42_21	G42	103	1837	1716	94
Sg_G42_22	G42	103	1614	1482	79
Sg_G42_23	G42	103	1795	1703	74
Sg_G42_24	G42	103	1196	1095	72
Sg_G42_25	G42	103	1595	1458	70
Sg_G42_26	G42	103	1373	1330	58
Sg_G42_27	G42	103	4288	3919	382
Sg_G42_28	G42	103	2486	2266	141
Sg_G42_29	G42	103	1880	1754	86
Sg_G42_2	G42	103	2528	2275	139
Sg_G42_30	G42	103	2135	2030	121
Sg_G42_31	G42	103	1562	1490	38
Sg_G42_32	G42	103	2380	2079	125
Sg_G42_33	G42	103	4927	4767	244
Sg_G42_34	G42	103	1934	1875	77
Sg_G42_36	G42	103	1890	1843	67
Sg_G42_37	G42	103	1144	1086	56
Sg_G42_38	G42	103	1657	1524	70
Sg_G42_39	G42	103	1555	1456	66
Sg_G42_3	G42	103	1577	1436	62
Sg_G42_40	G42	103	1489	1409	57
Sg_G42_41	G42	103	1712	1579	101
Sg_G42_4	G42	103	1784	1676	105
Sg_G42_5	G42	103	1379	1286	67
Sg_G42_6	G42	103	1731	1618	78
Sg_G42_7	G42	103	1934	1866	108
Sg_G42_8	G42	103	1875	1809	87
Sg_G42_9	G42	103	2143	2032	86
Sg_G43_10	G43	67	1737	1692	62
Sg_G43_11	G43	67	2125	2085	173
Sg_G43_12	G43	67	2027	1969	87
Sg_G43_13	G43	67	3023	2819	138
Sg_G43_14	G43	67	4191	3918	298
Sg_G43_15	G43	67	2026	1959	182
Sg_G43_16	G43	67	2059	1948	73
Sg_G43_17	G43	67	3352	3144	226
Sg_G43_18	G43	67	2765	2648	182
Sg_G43_19	G43	67	2319	2256	134
Sg_G43_1	G43	67	1858	1783	81
Sg_G43_20	G43	67	2363	2165	160
Sg_G43_21	G43	67	2997	2771	204
Sg_G43_22	G43	67	2120	2072	64
Sg_G43_24	G43	67	1698	1641	67
Sg_G43_25	G43	67	2177	1960	131
Sg_G43_26	G43	67	2075	2049	74
Sg_G43_27	G43	67	1834	1710	183
Sg_G43_28	G43	67	2163	2104	118
Sg_G43_29	G43	67	2062	1827	108
Sg_G43_2	G43	67	1590	1451	42
Sg_G43_30	G43	67	2910	2819	179
Sg_G43_31	G43	67	1810	1691	110
Sg_G43_32	G43	67	2224	2117	132
Sg_G43_33	G43	67	3033	2782	195
Sg_G43_35	G43	67	1631	1544	65
Sg_G43_36	G43	67	2653	2395	119
Sg_G43_4	G43	67	3614	3388	278
Sg_G43_5	G43	67	1265	1179	76
Sg_G43_6	G43	67	2528	2398	178
Sg_G43_7	G43	67	2127	2034	107
Sg_G43_8	G43	67	2087	1940	85
Sg_G43_9	G43	67	1864	1760	69
Sg_G46_10	G46	101	1762	1686	113
Sg_G46_11	G46	101	2290	2164	170
Sg_G46_12	G46	101	1852	1704	133
Sg_G46_13	G46	101	1711	1477	60
Sg_G46_14	G46	101	2605	2439	90
Sg_G46_15	G46	101	2098	1828	122
Sg_G46_16	G46	101	1942	1725	84
Sg_G46_17	G46	101	2787	2549	249
Sg_G46_18	G46	101	3443	3163	169
Sg_G46_1	G46	101	2526	2442	122
Sg_G46_20	G46	101	2233	2026	132
Sg_G46_21	G46	101	3002	2730	234
Sg_G46_22	G46	101	2236	2143	216
Sg_G46_23	G46	101	2717	2381	172
Sg_G46_24	G46	101	2966	2904	161
Sg_G46_25	G46	101	1887	1690	62
Sg_G46_26	G46	101	1785	1723	85
Sg_G46_27	G46	101	1761	1603	83
Sg_G46_28	G46	101	1704	1595	61
Sg_G46_29	G46	101	2447	2376	122
Sg_G46_2	G46	101	2367	2223	115
Sg_G46_30	G46	101	2137	1887	49
Sg_G46_31	G46	101	2230	2117	121
Sg_G46_32	G46	101	2224	1935	103
Sg_G46_33	G46	101	2037	1949	123
Sg_G46_34	G46	101	2259	2131	192
Sg_G46_35	G46	101	2260	2131	116
Sg_G46_36	G46	101	2228	2086	128
Sg_G46_37	G46	101	2039	1907	90
Sg_G46_38	G46	101	2173	2027	115
Sg_G46_39	G46	101	2045	1934	61
Sg_G46_3	G46	101	1904	1821	68
Sg_G46_40	G46	101	2715	2506	173
Sg_G46_41	G46	101	2169	2056	61
Sg_G46_42	G46	101	2173	2012	103
Sg_G46_43	G46	101	2113	1967	110
Sg_G46_44	G46	101	2109	2019	108
Sg_G46_45	G46	101	2239	2119	88
Sg_G46_46	G46	101	1400	1332	64
Sg_G46_47	G46	101	1848	1784	104
Sg_G46_48	G46	101	1810	1678	36
Sg_G46_49	G46	101	2667	2506	124
Sg_G46_4	G46	101	2227	2055	142
Sg_G46_50	G46	101	3036	2830	150
Sg_G46_51	G46	101	2436	2234	136
Sg_G46_52	G46	101	2035	1924	74
Sg_G46_53	G46	101	1912	1685	146
Sg_G46_5	G46	101	1758	1641	89
Sg_G46_6	G46	101	2129	2009	96
Sg_G46_7	G46	101	2571	2465	92
Sg_G46_8	G46	101	2736	2540	118
Sg_G46_9	G46	101	2039	1901	113
Sg_G47_10	G47	52	2009	1859	43
Sg_G47_11	G47	52	3300	3213	206
Sg_G47_12	G47	52	2114	1990	100
Sg_G47_13	G47	52	2818	2712	231
Sg_G47_14	G47	52	1296	1254	57
Sg_G47_15	G47	52	2680	2608	161
Sg_G47_16	G47	52	2198	2002	111
Sg_G47_17	G47	52	2654	2495	228
Sg_G47_18	G47	52	1752	1645	67
Sg_G47_19	G47	52	1943	1835	156
Sg_G47_1	G47	52	1719	1682	77
Sg_G47_20	G47	52	2983	2819	245
Sg_G47_21	G47	52	1686	1610	78
Sg_G47_22	G47	52	3841	3667	279
Sg_G47_23	G47	52	3336	3103	231
Sg_G47_24	G47	52	2664	2562	177
Sg_G47_25	G47	52	2327	2259	107
Sg_G47_26	G47	52	2101	1999	104
Sg_G47_27	G47	52	4294	4084	271
Sg_G47_28	G47	52	1857	1743	73
Sg_G47_29	G47	52	2164	2021	107
Sg_G47_30	G47	52	2312	2175	102
Sg_G47_31	G47	52	1937	1790	99
Sg_G47_32	G47	52	1748	1675	63
Sg_G47_33	G47	52	4048	3931	266
Sg_G47_34	G47	52	2387	2246	129
Sg_G47_35	G47	52	1409	1345	63
Sg_G47_36	G47	52	4681	4616	107
Sg_G47_3	G47	52	2352	2280	116
Sg_G47_4	G47	52	2083	2031	93
Sg_G47_5	G47	52	3881	3653	240
Sg_G47_6	G47	52	2513	2298	227
Sg_G47_8	G47	52	1957	1843	77
Sg_G47_9	G47	52	2018	1985	78
Sg_H02_10	H02	100	2122	1901	47
Sg_H02_11	H02	100	1999	1817	144
Sg_H02_12	H02	100	1545	1389	61
Sg_H02_13	H02	100	2836	2695	112
Sg_H02_14	H02	100	1796	1728	71
Sg_H02_15	H02	100	2286	2160	142
Sg_H02_16	H02	100	1961	1761	72
Sg_H02_17	H02	100	2094	2021	78
Sg_H02_18	H02	100	1614	1418	51
Sg_H02_19	H02	100	1789	1615	37
Sg_H02_1	H02	100	2144	1928	108
Sg_H02_20	H02	100	4616	4550	109
Sg_H02_21	H02	100	1767	1608	66
Sg_H02_22	H02	100	3808	3591	291
Sg_H02_23	H02	100	1886	1753	115
Sg_H02_24	H02	100	2099	1910	90
Sg_H02_25	H02	100	1697	1433	48
Sg_H02_26	H02	100	1957	1877	95
Sg_H02_27	H02	100	1504	1390	80
Sg_H02_28	H02	100	1558	1411	60
Sg_H02_29	H02	100	1936	1862	92
Sg_H02_2	H02	100	1953	1837	77
Sg_H02_30	H02	100	2217	2057	111
Sg_H02_31	H02	100	1819	1740	90
Sg_H02_32	H02	100	1879	1765	131
Sg_H02_33	H02	100	2085	1946	98
Sg_H02_34	H02	100	1991	1831	88
Sg_H02_35	H02	100	1307	1127	18
Sg_H02_36	H02	100	2225	2104	101
Sg_H02_37	H02	100	1674	1418	37
Sg_H02_38	H02	100	4181	4032	169
Sg_H02_39	H02	100	2038	1908	96
Sg_H02_3	H02	100	2447	2196	69
Sg_H02_40	H02	100	1951	1737	61
Sg_H02_41	H02	100	1817	1552	93
Sg_H02_42	H02	100	2077	1874	47
Sg_H02_43	H02	100	2185	1958	135
Sg_H02_44	H02	100	2619	2463	125
Sg_H02_45	H02	100	1571	1333	74
Sg_H02_46	H02	100	1554	1389	85
Sg_H02_47	H02	100	1558	1421	51
Sg_H02_4	H02	100	1994	1844	115
Sg_H02_5	H02	100	1577	1437	104
Sg_H02_6	H02	100	2275	2174	224
Sg_H02_7	H02	100	2407	2268	129
Sg_H02_8	H02	100	2713	2206	51
Sg_H02_9	H02	100	1632	1510	76
Sg_H03_1	H03	74	2221	1965	111
Sg_H03_2	H03	74	2044	1884	123
Sg_H03_3	H03	74	3762	3610	237
Sg_H04_10	H04	103	4422	4211	174
Sg_H04_11	H04	103	1722	1592	49
Sg_H04_12	H04	103	1902	1707	127
Sg_H04_13	H04	103	2568	2387	144
Sg_H04_14	H04	103	1696	1471	96
Sg_H04_15	H04	103	2005	1890	103
Sg_H04_16	H04	103	2690	2566	147
Sg_H04_17	H04	103	2421	2237	95
Sg_H04_18	H04	103	2573	2486	199
Sg_H04_19	H04	103	1777	1594	81
Sg_H04_1	H04	103	1919	1761	63
Sg_H04_20	H04	103	2470	2185	74
Sg_H04_21	H04	103	2356	2271	114
Sg_H04_22	H04	103	2538	2446	99
Sg_H04_23	H04	103	2117	1982	87
Sg_H04_24	H04	103	2450	2228	93
Sg_H04_25	H04	103	2044	1783	54
Sg_H04_27	H04	103	2294	2154	123
Sg_H04_28	H04	103	2144	1993	95
Sg_H04_29	H04	103	1431	1350	78
Sg_H04_2	H04	103	2112	1909	56
Sg_H04_30	H04	103	2520	2360	158
Sg_H04_31	H04	103	2689	2630	177
Sg_H04_32	H04	103	2502	2399	170
Sg_H04_33	H04	103	2159	2050	108
Sg_H04_34	H04	103	1356	1133	39
Sg_H04_35	H04	103	2233	2105	104
Sg_H04_36	H04	103	2070	1884	82
Sg_H04_38	H04	103	2234	2107	107
Sg_H04_39	H04	103	1661	1597	104
Sg_H04_3	H04	103	1959	1778	76
Sg_H04_40	H04	103	1832	1723	65
Sg_H04_41	H04	103	2166	1933	46
Sg_H04_42	H04	103	1591	1482	86
Sg_H04_43	H04	103	2408	2239	143
Sg_H04_44	H04	103	2212	1939	110
Sg_H04_45	H04	103	2193	2046	117
Sg_H04_46	H04	103	3714	3210	87
Sg_H04_47	H04	103	1197	1025	43
Sg_H04_48	H04	103	2149	1989	91
Sg_H04_49	H04	103	1851	1731	68
Sg_H04_4	H04	103	4725	4680	72
Sg_H04_50	H04	103	2041	1936	102
Sg_H04_51	H04	103	2325	2223	50
Sg_H04_52	H04	103	2132	2013	184
Sg_H04_53	H04	103	1762	1728	79
Sg_H04_54	H04	103	2190	2111	117
Sg_H04_55	H04	103	2851	2551	133
Sg_H04_56	H04	103	1992	1833	101
Sg_H04_57	H04	103	1940	1808	82
Sg_H04_58	H04	103	2760	2596	134
Sg_H04_59	H04	103	2288	2186	87
Sg_H04_5	H04	103	2224	1980	62
Sg_H04_60	H04	103	2582	2433	130
Sg_H04_62	H04	103	3496	3363	281
Sg_H04_63	H04	103	2121	2015	100
Sg_H04_64	H04	103	1563	1440	85
Sg_H04_66	H04	103	1896	1726	137
Sg_H04_67	H04	103	3407	3091	194
Sg_H04_68	H04	103	2376	2310	125
Sg_H04_69	H04	103	2022	1936	111
Sg_H04_6	H04	103	1690	1444	77
Sg_H04_70	H04	103	4252	4194	125
Sg_H04_71	H04	103	1657	1523	41
Sg_H04_72	H04	103	2273	2183	216
Sg_H04_74	H04	103	1284	1259	29
Sg_H04_75	H04	103	3521	3249	278
Sg_H04_76	H04	103	1231	1139	32
Sg_H04_77	H04	103	1519	1381	65
Sg_H04_78	H04	103	1874	1644	100
Sg_H04_79	H04	103	1924	1703	83
Sg_H04_7	H04	103	1246	1135	40
Sg_H04_8	H04	103	1942	1794	101
Sg_H04_9	H04	103	2373	2266	62
Sg_H05_10	H05	79	1177	990	35
Sg_H05_11	H05	79	2382	2314	112
Sg_H05_12	H05	79	1941	1828	97
Sg_H05_13	H05	79	1944	1826	70
Sg_H05_14	H05	79	1548	1499	81
Sg_H05_15	H05	79	1897	1797	71
Sg_H05_16	H05	79	1827	1735	119
Sg_H05_17	H05	79	2142	2005	90
Sg_H05_19	H05	79	1316	1144	25
Sg_H05_1	H05	79	1379	1299	76
Sg_H05_20	H05	79	2279	2158	131
Sg_H05_21	H05	79	2123	1927	70
Sg_H05_22	H05	79	1478	1405	58
Sg_H05_23	H05	79	2529	2378	123
Sg_H05_24	H05	79	1466	1391	46
Sg_H05_25	H05	79	1838	1716	78
Sg_H05_26	H05	79	2414	2150	75
Sg_H05_27	H05	79	1482	1420	103
Sg_H05_28	H05	79	2166	2041	105
Sg_H05_29	H05	79	2083	1991	112
Sg_H05_2	H05	79	1903	1815	90
Sg_H05_30	H05	79	2112	1988	103
Sg_H05_31	H05	79	1966	1841	77
Sg_H05_32	H05	79	3985	3938	63
Sg_H05_33	H05	79	1965	1875	134
Sg_H05_34	H05	79	1186	1143	58
Sg_H05_35	H05	79	1857	1666	65
Sg_H05_36	H05	79	2010	1858	159
Sg_H05_37	H05	79	1890	1808	60
Sg_H05_38	H05	79	1424	1008	47
Sg_H05_39	H05	79	1992	1895	116
Sg_H05_3	H05	79	1670	1578	59
Sg_H05_40	H05	79	1625	1515	54
Sg_H05_41	H05	79	1401	1124	48
Sg_H05_42	H05	79	2299	2025	130
Sg_H05_44	H05	79	1873	1721	80
Sg_H05_45	H05	79	1694	1574	48
Sg_H05_46	H05	79	1710	1600	84
Sg_H05_47	H05	79	4868	4828	63
Sg_H05_48	H05	79	1536	1489	107
Sg_H05_49	H05	79	2591	2386	162
Sg_H05_4	H05	79	1273	940	24
Sg_H05_51	H05	79	2136	1890	95
Sg_H05_52	H05	79	2457	2164	105
Sg_H05_53	H05	79	1068	1025	71
Sg_H05_54	H05	79	2115	1821	49
Sg_H05_55	H05	79	2480	2147	94
Sg_H05_56	H05	79	2030	1856	146
Sg_H05_5	H05	79	1413	1132	43
Sg_H05_6	H05	79	1773	1683	71
Sg_H05_7	H05	79	1644	1373	49
Sg_H05_8	H05	79	2084	2009	178
Sg_H05_9	H05	79	2471	2337	144
Sg_H06_10	H06	100	1700	1621	64
Sg_H06_11	H06	100	1864	1669	73
Sg_H06_12	H06	100	2220	1968	51
Sg_H06_13	H06	100	1140	1020	16
Sg_H06_14	H06	100	2950	2762	161
Sg_H06_15	H06	100	1959	1823	130
Sg_H06_16	H06	100	1637	1511	82
Sg_H06_17	H06	100	3245	3032	256
Sg_H06_18	H06	100	1961	1829	66
Sg_H06_19	H06	100	1311	1213	53
Sg_H06_1	H06	100	1542	1448	56
Sg_H06_20	H06	100	4259	4210	126
Sg_H06_21	H06	100	1900	1784	82
Sg_H06_22	H06	100	2327	2074	60
Sg_H06_23	H06	100	1992	1795	100
Sg_H06_24	H06	100	4390	4303	160
Sg_H06_25	H06	100	1910	1788	69
Sg_H06_26	H06	100	1021	962	44
Sg_H06_2	H06	100	2701	2573	166
Sg_H06_3	H06	100	1418	1265	70
Sg_H06_4	H06	100	1706	1475	61
Sg_H06_5	H06	100	2080	1997	185
Sg_H06_6	H06	100	2012	1884	95
Sg_H06_7	H06	100	4391	4350	63
Sg_H06_8	H06	100	2157	2056	109
Sg_H06_9	H06	100	1417	1335	53
Sg_H07_10	H07	101	1838	1700	94
Sg_H07_11	H07	101	2136	1976	130
Sg_H07_12	H07	101	2713	2617	171
Sg_H07_13	H07	101	2710	2289	75
Sg_H07_14	H07	101	1837	1680	118
Sg_H07_15	H07	101	2375	2272	99
Sg_H07_16	H07	101	2340	2147	223
Sg_H07_17	H07	101	3777	3594	190
Sg_H07_18	H07	101	2167	1981	104
Sg_H07_19	H07	101	1698	1651	50
Sg_H07_1	H07	101	2745	2538	242
Sg_H07_20	H07	101	2517	2341	125
Sg_H07_21	H07	101	3099	2943	256
Sg_H07_22	H07	101	2358	2252	167
Sg_H07_23	H07	101	2354	2140	130
Sg_H07_24	H07	101	2779	2651	148
Sg_H07_25	H07	101	1751	1652	86
Sg_H07_26	H07	101	1920	1888	50
Sg_H07_27	H07	101	1830	1724	93
Sg_H07_28	H07	101	1681	1572	27
Sg_H07_29	H07	101	5129	5094	139
Sg_H07_2	H07	101	2121	2015	97
Sg_H07_30	H07	101	2367	2320	89
Sg_H07_31	H07	101	2225	2047	127
Sg_H07_32	H07	101	4174	3999	308
Sg_H07_33	H07	101	3903	3860	73
Sg_H07_34	H07	101	2229	1952	65
Sg_H07_35	H07	101	1788	1740	78
Sg_H07_36	H07	101	1711	1579	86
Sg_H07_37	H07	101	1779	1703	56
Sg_H07_38	H07	101	1832	1742	78
Sg_H07_39	H07	101	1763	1654	93
Sg_H07_3	H07	101	1690	1585	46
Sg_H07_40	H07	101	3188	3033	168
Sg_H07_41	H07	101	1964	1814	86
Sg_H07_42	H07	101	2307	2048	206
Sg_H07_43	H07	101	1694	1554	119
Sg_H07_44	H07	101	1856	1754	91
Sg_H07_45	H07	101	2726	2524	194
Sg_H07_46	H07	101	2492	2277	161
Sg_H07_47	H07	101	2304	2183	92
Sg_H07_48	H07	101	2372	2257	122
Sg_H07_49	H07	101	2359	2204	142
Sg_H07_4	H07	101	2448	2392	83
Sg_H07_50	H07	101	1824	1669	96
Sg_H07_51	H07	101	1765	1654	86
Sg_H07_52	H07	101	3203	3038	255
Sg_H07_54	H07	101	2111	1912	85
Sg_H07_55	H07	101	3238	3124	258
Sg_H07_56	H07	101	1952	1867	77
Sg_H07_58	H07	101	1882	1703	58
Sg_H07_59	H07	101	2464	2364	114
Sg_H07_5	H07	101	1354	998	38
Sg_H07_60	H07	101	1898	1727	74
Sg_H07_61	H07	101	1358	1238	64
Sg_H07_62	H07	101	2158	2028	103
Sg_H07_6	H07	101	2051	1836	76
Sg_H07_7	H07	101	2137	1991	112
Sg_H07_8	H07	101	2469	2381	147
Sg_H07_9	H07	101	2106	1952	106
Sg_I01_10	I01	105	2867	2595	110
Sg_I01_12	I01	105	1680	1624	94
Sg_I01_13	I01	105	1754	1612	122
Sg_I01_14	I01	105	2634	2585	127
Sg_I01_15	I01	105	3943	3738	254
Sg_I01_16	I01	105	2837	2482	197
Sg_I01_17	I01	105	2439	2389	137
Sg_I01_18	I01	105	1921	1790	106
Sg_I01_19	I01	105	3239	3003	300
Sg_I01_1	I01	105	2203	2067	115
Sg_I01_20	I01	105	2026	1810	75
Sg_I01_21	I01	105	1409	1352	91
Sg_I01_22	I01	105	2262	2186	141
Sg_I01_23	I01	105	2057	1889	213
Sg_I01_24	I01	105	3030	2942	145
Sg_I01_25	I01	105	3491	3233	261
Sg_I01_26	I01	105	2285	2143	126
Sg_I01_27	I01	105	1880	1725	57
Sg_I01_28	I01	105	1972	1871	119
Sg_I01_29	I01	105	3562	3313	341
Sg_I01_2	I01	105	2304	2110	103
Sg_I01_30	I01	105	2295	2240	125
Sg_I01_31	I01	105	2053	1857	126
Sg_I01_32	I01	105	1961	1876	135
Sg_I01_33	I01	105	2462	2302	148
Sg_I01_34	I01	105	4052	3816	448
Sg_I01_35	I01	105	2145	2097	94
Sg_I01_37	I01	105	3426	3253	403
Sg_I01_38	I01	105	1769	1665	70
Sg_I01_39	I01	105	2336	2240	215
Sg_I01_3	I01	105	2453	2265	156
Sg_I01_40	I01	105	2288	2180	123
Sg_I01_41	I01	105	3074	2939	211
Sg_I01_42	I01	105	2354	2307	76
Sg_I01_43	I01	105	2097	1878	102
Sg_I01_44	I01	105	1400	1252	19
Sg_I01_45	I01	105	1263	1211	76
Sg_I01_47	I01	105	2161	2042	102
Sg_I01_49	I01	105	2965	2867	204
Sg_I01_4	I01	105	4375	4290	129
Sg_I01_50	I01	105	2572	2441	130
Sg_I01_51	I01	105	2457	2357	151
Sg_I01_52	I01	105	1768	1626	60
Sg_I01_53	I01	105	4139	3966	381
Sg_I01_54	I01	105	2777	2536	91
Sg_I01_5	I01	105	1951	1759	109
Sg_I01_6	I01	105	3599	3367	239
Sg_I01_7	I01	105	1534	1362	88
Sg_I01_8	I01	105	3427	3118	220
Sg_I01_9	I01	105	2831	2703	100
Sg_I02_10	I02	72	1101	1033	48
Sg_I02_12	I02	72	1781	1682	87
Sg_I02_13	I02	72	2404	2265	111
Sg_I02_14	I02	72	1712	1627	67
Sg_I02_15	I02	72	1702	1515	74
Sg_I02_16	I02	72	1446	1364	49
Sg_I02_17	I02	72	4598	4538	129
Sg_I02_18	I02	72	1914	1814	99
Sg_I02_19	I02	72	1710	1586	60
Sg_I02_1	I02	72	1670	1554	66
Sg_I02_20	I02	72	1638	1468	36
Sg_I02_21	I02	72	1723	1562	53
Sg_I02_22	I02	72	1407	1325	54
